biosample_id,taxon,count
nmdc:bsm-11-gr59rt72,unclassified viruses,41
nmdc:bsm-11-xtz7he28,Acidobacteriota,1343374
nmdc:bsm-11-xtz7he28,Actinomycetota,1212107
nmdc:bsm-11-xtz7he28,Annelida,128
nmdc:bsm-11-xtz7he28,Apicomplexa,152
nmdc:bsm-11-xtz7he28,Aquificota,1615
nmdc:bsm-11-xtz7he28,Armatimonadota,7430
nmdc:bsm-11-xtz7he28,Arthropoda,742
nmdc:bsm-11-xtz7he28,Artverviricota,8
nmdc:bsm-11-xtz7he28,Ascomycota,21183
nmdc:bsm-11-xtz7he28,Atribacterota,620
nmdc:bsm-11-xtz7he28,Bacillariophyta,36
nmdc:bsm-11-xtz7he28,Bacillota,71475
nmdc:bsm-11-xtz7he28,Bacteroidota,280213
nmdc:bsm-11-xtz7he28,Balneolota,1679
nmdc:bsm-11-xtz7he28,Basidiomycota,18990
nmdc:bsm-11-xtz7he28,Bdellovibrionota,2554
nmdc:bsm-11-xtz7he28,Blastocladiomycota,39
nmdc:bsm-11-xtz7he28,Caldisericota,66
nmdc:bsm-11-xtz7he28,Calditrichota,544
nmdc:bsm-11-xtz7he28,Campylobacterota,1483
nmdc:bsm-11-xtz7he28,Candidatus Absconditabacteria,5
nmdc:bsm-11-xtz7he28,Candidatus Aerophobetes,472
nmdc:bsm-11-xtz7he28,Candidatus Aminicenantes,1447
nmdc:bsm-11-xtz7he28,Candidatus Bathyarchaeota,350
nmdc:bsm-11-xtz7he28,Candidatus Berkelbacteria,101
nmdc:bsm-11-xtz7he28,Candidatus Bipolaricaulota,102
nmdc:bsm-11-xtz7he28,Candidatus Calescamantes,176
nmdc:bsm-11-xtz7he28,Candidatus Cloacimonadota,256
nmdc:bsm-11-xtz7he28,Candidatus Cryosericota,144
nmdc:bsm-11-xtz7he28,Candidatus Diapherotrites,62
nmdc:bsm-11-xtz7he28,Candidatus Fervidibacteria,867
nmdc:bsm-11-xtz7he28,Candidatus Gracilibacteria,23
nmdc:bsm-11-xtz7he28,Candidatus Hydrogenedentes,169
nmdc:bsm-11-xtz7he28,Candidatus Hydrothermae,3
nmdc:bsm-11-xtz7he28,Candidatus Korarchaeota,145
nmdc:bsm-11-xtz7he28,Candidatus Latescibacteria,741
nmdc:bsm-11-xtz7he28,Candidatus Lokiarchaeota,15
nmdc:bsm-11-xtz7he28,Candidatus Marinimicrobia,325
nmdc:bsm-11-xtz7he28,Candidatus Melainabacteria,263
nmdc:bsm-11-xtz7he28,Candidatus Micrarchaeota,20
nmdc:bsm-11-xtz7he28,Candidatus Microgenomates,1796
nmdc:bsm-11-xtz7he28,Candidatus Nanohaloarchaeota,3
nmdc:bsm-11-xtz7he28,Candidatus Omnitrophota,1125
nmdc:bsm-11-xtz7he28,Candidatus Parcubacteria,1271
nmdc:bsm-11-xtz7he28,Candidatus Poribacteria,887
nmdc:bsm-11-xtz7he28,Candidatus Saccharibacteria,1482
nmdc:bsm-11-xtz7he28,Candidatus Sumerlaeota,798
nmdc:bsm-11-xtz7he28,Candidatus Thermoplasmatota,389
nmdc:bsm-11-xtz7he28,Chlamydiota,3534
nmdc:bsm-11-xtz7he28,Chlorobiota,1702
nmdc:bsm-11-xtz7he28,Chloroflexota,41931
nmdc:bsm-11-xtz7he28,Chlorophyta,473
nmdc:bsm-11-xtz7he28,Chordata,407
nmdc:bsm-11-xtz7he28,Chrysiogenota,199
nmdc:bsm-11-xtz7he28,Chytridiomycota,281
nmdc:bsm-11-xtz7he28,Ciliophora,55
nmdc:bsm-11-xtz7he28,Cnidaria,172
nmdc:bsm-11-xtz7he28,Coprothermobacterota,48
nmdc:bsm-11-xtz7he28,Cyanobacteriota,58308
nmdc:bsm-11-xtz7he28,Deferribacterota,461
nmdc:bsm-11-xtz7he28,Deinococcota,8741
nmdc:bsm-11-xtz7he28,Dictyoglomota,249
nmdc:bsm-11-xtz7he28,Elusimicrobiota,368
nmdc:bsm-11-xtz7he28,Euglenozoa,34
nmdc:bsm-11-xtz7he28,Euryarchaeota,9084
nmdc:bsm-11-xtz7he28,Evosea,114
nmdc:bsm-11-xtz7he28,Fibrobacterota,440
nmdc:bsm-11-xtz7he28,Fornicata,2
nmdc:bsm-11-xtz7he28,Fusobacteriota,380
nmdc:bsm-11-xtz7he28,Gemmatimonadota,22024
nmdc:bsm-11-xtz7he28,Haptophyta,82
nmdc:bsm-11-xtz7he28,Heterolobosea,25
nmdc:bsm-11-xtz7he28,Ignavibacteriota,1145
nmdc:bsm-11-xtz7he28,Kiritimatiellota,1055
nmdc:bsm-11-xtz7he28,Lentisphaerota,742
nmdc:bsm-11-xtz7he28,Microsporidia,7
nmdc:bsm-11-xtz7he28,Mollusca,77
nmdc:bsm-11-xtz7he28,Mucoromycota,3199
nmdc:bsm-11-xtz7he28,Mycoplasmatota,163
nmdc:bsm-11-xtz7he28,Myxococcota,137571
nmdc:bsm-11-xtz7he28,Nanoarchaeota,5
nmdc:bsm-11-xtz7he28,Nematoda,36
nmdc:bsm-11-xtz7he28,Nitrososphaerota,1471
nmdc:bsm-11-xtz7he28,Nitrospinota,1002
nmdc:bsm-11-xtz7he28,Nitrospirota,15644
nmdc:bsm-11-xtz7he28,Nucleocytoviricota,133
nmdc:bsm-11-xtz7he28,Oomycota,111
nmdc:bsm-11-xtz7he28,Parabasalia,92
nmdc:bsm-11-xtz7he28,Peploviricota,4
nmdc:bsm-11-xtz7he28,Perkinsozoa,27
nmdc:bsm-11-xtz7he28,Placozoa,40
nmdc:bsm-11-xtz7he28,Planctomycetota,109287
nmdc:bsm-11-xtz7he28,Porifera,232
nmdc:bsm-11-xtz7he28,Preplasmiviricota,25
nmdc:bsm-11-xtz7he28,Pseudomonadota,2226736
nmdc:bsm-11-xtz7he28,Rhodothermota,4445
nmdc:bsm-11-xtz7he28,Spirochaetota,4261
nmdc:bsm-11-xtz7he28,Streptophyta,737
nmdc:bsm-11-xtz7he28,Synergistota,925
nmdc:bsm-11-xtz7he28,Thermodesulfobacteriota,51000
nmdc:bsm-11-xtz7he28,Thermomicrobiota,3586
nmdc:bsm-11-xtz7he28,Thermoproteota,818
nmdc:bsm-11-xtz7he28,Thermotogota,851
nmdc:bsm-11-xtz7he28,Uroviricota,779
nmdc:bsm-11-xtz7he28,Verrucomicrobiota,116524
nmdc:bsm-11-xtz7he28,Zoopagomycota,299
nmdc:bsm-11-xtz7he28,candidate division NC10,3381
nmdc:bsm-11-xtz7he28,candidate division Zixibacteria,642
nmdc:bsm-11-xtz7he28,"dsDNA viruses, no RNA stage",1037
nmdc:bsm-11-xtz7he28,unclassified Bacteria,3754
nmdc:bsm-11-xtz7he28,unclassified Eukaryota,237
nmdc:bsm-11-xtz7he28,unclassified Viruses,14
nmdc:bsm-11-xtz7he28,unclassified phages,19
nmdc:bsm-11-xtz7he28,unclassified virophages,11
nmdc:bsm-11-xtz7he28,unclassified viruses,44
