ko_id	pathway_id
K20763	map99980
K20764	map99980
K09022	map99980
K20931	map99980
K27544	map99980
K02080	map99980
K10708	map99980
K06018	map99980
K18446	map99980
K01526	map99980
K08077	map99980
K26954	map99980
K07766	map99980
K27537	map99980
K03207	map99980
K11938	map99980
K12944	map99980
K12945	map99980
K14643	map99980
K18665	map99980
K19597	map99980
K22531	map99980
K25422	map99980
K03924	map99980
K23519	map99980
K01559	map99980
K21566	map99980
K20201	map99980
K01112	map99980
K05977	map99980
K19966	map99980
K20499	map99980
K22576	map99980
K22205	map99980
K24914	map99980
K27862	map99980
K27863	map99980
K07002	map99980
K13281	map99980
K15720	map99980
K22213	map99980
K27601	map99980
K06033	map99980
K18427	map99980
K18428	map99980
K10028	map99980
K13932	map99980
K13933	map99980
K22130	map99980
K22464	map99980
K22318	map99980
K25044	map99980
K23248	map99980
K24268	map99980
K27855	map99980
K21431	map99980
K01671	map99980
K24269	map99980
K08313	map99980
K08314	map99980
K11259	map99980
K18425	map99980
K18314	map99980
K25623	map99980
K14331	map99980
K03716	map99980
K22953	map99980
K26348	map99980
K26912	map99980
K11390	map99980
K26399	map99980
K10254	map99980
K22209	map99980
K17757	map99980
K17740	map99980
K20613	map99980
K21899	map99980
K19658	map99980
K19659	map99980
K20614	map99980
K17758	map99980
K23997	map99980
K18115	map99980
K20615	map99980
K08299	map99980
K20025	map99980
K20026	map99980
K20022	map99980
K20903	map99980
K20904	map99980
K23042	map99980
K23110	map99980
K23111	map99980
K25255	map99980
K25596	map99980
K01726	map99980
K25621	map99980
K25622	map99980
K01727	map99980
K19049	map99980
K19050	map99980
K19051	map99980
K19052	map99980
K01732	map99980
K10677	map99980
K19053	map99980
K08961	map99980
K18195	map99980
K18197	map99980
K18198	map99980
K20610	map99980
K20525	map99980
K26349	map99980
K22052	map99980
K18116	map99980
K22053	map99980
K22054	map99980
K22055	map99980
K22056	map99980
K22057	map99980
K22034	map99980
K22035	map99980
K22036	map99980
K18117	map99980
K22058	map99980
K22059	map99980
K21933	map99980
K22060	map99980
K21978	map99980
K21979	map99980
K21980	map99980
K19968	map99980
K21939	map99980
K21930	map99980
K21931	map99980
K16218	map99980
K21981	map99980
K22061	map99980
K21982	map99980
K16188	map99980
K22062	map99980
K21983	map99980
K21985	map99980
K21986	map99980
K18685	map99980
K20504	map99980
K20505	map99980
K21342	map99980
K21679	map99980
K23043	map99980
K25134	map99980
K23021	map99980
K23022	map99980
K23023	map99980
K22978	map99980
K22979	map99980
K23024	map99980
K23030	map99980
K23724	map99980
K23031	map99980
K23032	map99980
K27209	map99980
K23044	map99980
K23045	map99980
K23046	map99980
K22542	map99980
K22929	map99980
K22930	map99980
K22967	map99980
K22467	map99980
K23171	map99980
K23754	map99980
K23172	map99980
K23173	map99980
K23174	map99980
K23530	map99980
K23873	map99980
K26350	map99980
K26351	map99980
K26352	map99980
K26353	map99980
K26354	map99980
K27202	map99980
K27203	map99980
K27204	map99980
K27205	map99980
K27608	map99980
K27609	map99980
K27610	map99980
K27619	map99980
K27620	map99980
K27637	map99980
K06037	map99980
K01741	map99980
K20506	map99980
K20507	map99980
K01751	map99980
K22589	map99980
K20757	map99980
K20500	map99980
K18200	map99980
K26055	map99980
K22120	map99980
K08079	map99980
K26364	map99980
K27871	map99980
K20038	map99980
K21106	map99980
K06864	map99980
K25264	map99980
K26365	map99980
K01766	map99980
K06038	map99980
K01171	map99980
K25585	map99980
K13028	map99980
K26380	map99980
K26381	map99980
K26382	map99980
K26383	map99980
K00221	map99980
K17949	map99980
K09121	map99980
K20707	map99980
K20708	map99980
K21617	map99980
K16213	map99980
K17948	map99980
K02431	map99980
K18910	map99980
K03534	map99980
K21909	map99980
K10709	map99980
K24671	map99980
K14587	map99980
K17759	map99980
K01802	map99980
K27682	map99980
K02467	map99980
K18479	map99980
K21910	map99980
K21911	map99980
K22131	map99980
K24672	map99980
K20706	map99980
K25586	map99980
K27872	map99980
K19814	map99980
K20709	map99980
K22963	map99980
K11942	map99980
K25820	map99980
K25821	map99980
K21940	map99980
K21941	map99980
K21942	map99980
K21943	map99980
K20906	map99980
K20907	map99980
K22964	map99980
K22965	map99980
K23874	map99980
K16208	map99980
K25822	map99980
K25823	map99980
K17811	map99980
K20549	map99980
K22931	map99980
K03463	map99980
K22971	map99980
K01861	map99980
K23876	map99980
K19466	map99980
K22319	map99980
K23108	map99980
K12508	map99980
K20415	map99980
K18688	map99980
K21107	map99980
K02182	map99980
K24408	map99980
K25254	map99980
K25760	map99980
K25775	map99980
K25776	map99980
K24409	map99980
K24411	map99980
K17810	map99980
K15526	map99980
K20419	map99980
K03397	map99980
K03802	map99980
K23627	map99980
K02558	map99980
K22115	map99980
K22581	map99980
K01932	map99980
K22118	map99980
K23631	map99980
K27344	map99980
K28052	map99980
K01949	map99980
K10854	map99980
K10855	map99980
K10856	map99980
K20140	map99980
K20141	map99980
K01970	map99980
K04104	map99980
K27596	map99980
K26441	map99980
K01973	map99980
K01974	map99980
K18105	map99980
K05716	map99980
K07468	map99980
K14680	map99980
K27292	map99980
K03614	map99980
K03615	map99980
K03616	map99980
K00345	map99980
K23051	map99980
K23052	map99980
K00346	map99980
K00347	map99980
K00348	map99980
K00349	map99980
K00350	map99980
K00351	map99980
K01536	map99980
K12956	map99980
K01533	map99980
K01537	map99980
K01534	map99980
K01531	map99980
K23254	map99980
K01532	map99980
K12950	map99980
K12949	map99980
K12951	map99980
K12952	map99980
K12953	map99980
K12954	map99980
K12955	map99980
K13526	map99980
K14951	map99980
K21887	map99980
K10822	map99980
K01530	map99980
K06206	map99981
K08696	map99981
K08697	map99981
K08698	map99981
K08699	map99981
K08700	map99981
K11184	map99981
K06605	map99981
K11930	map99981
K04767	map99981
K04768	map99981
K17641	map99981
K18928	map99981
K18929	map99981
K00782	map99981
K19504	map99981
K19510	map99981
K20628	map99981
K22111	map99981
K22136	map99981
K22216	map99981
K22217	map99981
K22475	map99981
K24113	map99981
K24114	map99981
K26060	map99981
K27264	map99981
K27265	map99981
K19824	map99982
K13955	map99982
K02379	map99982
K02381	map99982
K05337	map99982
K05524	map99982
K11107	map99982
K03612	map99982
K03613	map99982
K03617	map99982
K05796	map99982
K06205	map99982
K07554	map99982
K03840	map99982
K12143	map99982
K13300	map99982
K12263	map99982
K04488	map99982
K13819	map99982
K15790	map99982
K14518	map99982
K13795	map99982
K13796	map99982
K15536	map99982
K15827	map99982
K15828	map99982
K15829	map99982
K15830	map99982
K15831	map99982
K15832	map99982
K02448	map99982
K02164	map99982
K04747	map99982
K04748	map99982
K12264	map99982
K02570	map99982
K02572	map99982
K02571	map99982
K02596	map99982
K02593	map99982
K02597	map99982
K02585	map99982
K02592	map99982
K02587	map99982
K22903	map99982
K04016	map99982
K04017	map99982
K04018	map99982
K16933	map99982
K16934	map99982
K16935	map99982
K16885	map99982
K16886	map99982
K16887	map99982
K03839	map99982
K14086	map99982
K14087	map99982
K14088	map99982
K14089	map99982
K14090	map99982
K14091	map99982
K14092	map99982
K14093	map99982
K14094	map99982
K14095	map99982
K14096	map99982
K14097	map99982
K14098	map99982
K14099	map99982
K14100	map99982
K14101	map99982
K14102	map99982
K14103	map99982
K14104	map99982
K14105	map99982
K14106	map99982
K14107	map99982
K14108	map99982
K14109	map99982
K14110	map99982
K14111	map99982
K14112	map99982
K14113	map99982
K14114	map99982
K14115	map99982
K14116	map99982
K14117	map99982
K14118	map99982
K14119	map99982
K14120	map99982
K14121	map99982
K14122	map99982
K14123	map99982
K14124	map99982
K14125	map99982
K06862	map99982
K15878	map99982
K15879	map99982
K02569	map99982
K02573	map99982
K02574	map99982
K03521	map99982
K03855	map99982
K02595	map99982
K04013	map99982
K04014	map99982
K04015	map99982
K18683	map99982
K00947	map99982
K19344	map99982
K19345	map99982
K21694	map99982
K21739	map99982
K23077	map99982
K09165	map99982
K23275	map99982
K23490	map99982
K24004	map99982
K24005	map99982
K24619	map99982
K27879	map99982
K28006	map99982
K28009	map99982
K28011	map99982
K28012	map99982
K09456	map99983
K22722	map99983
K22724	map99983
K16815	map99983
K11729	map99983
K11730	map99983
K15355	map99983
K16227	map99983
K16228	map99983
K16229	map99983
K16861	map99983
K19581	map99983
K19582	map99983
K21830	map99983
K22282	map99983
K22618	map99983
K25232	map99983
K26597	map99983
K26600	map99983
K28159	map99983
K03647	map99984
K15049	map99984
K15051	map99984
K24196	map99984
K10795	map99985
K10796	map99985
K06203	map99985
K04023	map99985
K04024	map99985
K04025	map99985
K04026	map99985
K04028	map99985
K04029	map99985
K04030	map99985
K04031	map99985
K08234	map99985
K11325	map99985
K05806	map99985
K14054	map99985
K16613	map99985
K18802	map99985
K06997	map99985
K19625	map99985
K21700	map99985
K22366	map99985
K22479	map99985
K26607	map99985
K27904	map99985
K19421	map99986
K12547	map99986
K13620	map99986
K16561	map99986
K16565	map99986
K16567	map99986
K16705	map99986
K16706	map99986
K16708	map99986
K16709	map99986
K16711	map99986
K19292	map99986
K08992	map99986
K19804	map99986
K21462	map99986
K21687	map99986
K21688	map99986
K21689	map99986
K21690	map99986
K21691	map99986
K22914	map99986
K22915	map99986
K22916	map99986
K07027	map99986
K07270	map99986
K20541	map99986
K22907	map99986
K23877	map99986
K24698	map99986
K01449	map99986
K02173	map99987
K02234	map99987
K02498	map99987
K24868	map99987
K02859	map99987
K03688	map99987
K03690	map99987
K09806	map99987
K03753	map99987
K06049	map99987
K13580	map99987
K12942	map99987
K12258	map99987
K18587	map99987
K18588	map99987
K24265	map99987
K24455	map99987
K24694	map99987
K24695	map99987
K27271	map99987
K21824	map99988
K21324	map99988
K21446	map99988
K21296	map99988
K21447	map99988
K21448	map99988
K21476	map99988
K03932	map99988
K04753	map99988
K05558	map99988
K11047	map99988
K11048	map99988
K11049	map99988
K11053	map99988
K11054	map99988
K11055	map99988
K11056	map99988
K12706	map99988
K18004	map99988
K18535	map99988
K18536	map99988
K18538	map99988
K18539	map99988
K19784	map99988
K22148	map99988
K22149	map99988
K22150	map99988
K22151	map99988
K22152	map99988
K22153	map99988
K22714	map99988
K22729	map99988
K22730	map99988
K22731	map99988
K22732	map99988
K22739	map99988
K22740	map99988
K22742	map99988
K22743	map99988
K22895	map99988
K23376	map99988
K23634	map99988
K24084	map99988
K24913	map99988
K27612	map99988
K27613	map99988
K27616	map99988
K27618	map99988
K07068	map99988
K18064	map99999
K21831	map99999
K22390	map99999
K15975	map99999
K15977	map99999
K06999	map99999
K09181	map99999
K24410	map99999
K25263	map99999
K25265	map99999
K26958	map99999
K26959	map99999
K28160	map99999
K02466	map99973
K03627	map99973
K03623	map99973
K03704	map99973
K07591	map99973
K04796	map99973
K11100	map99973
K07740	map99973
K07741	map99973
K07802	map99973
K08278	map99973
K15833	map99973
K15834	map99973
K02589	map99973
K02590	map99973
K04752	map99973
K16335	map99973
K16509	map99973
K18666	map99973
K18667	map99973
K18774	map99973
K19432	map99973
K19495	map99973
K19512	map99973
K06959	map99973
K21389	map99973
K21390	map99973
K21391	map99973
K21554	map99973
K21627	map99973
K21628	map99973
K21629	map99973
K21640	map99973
K21753	map99973
K22388	map99973
K22403	map99973
K22525	map99973
K22526	map99973
K22527	map99973
K22528	map99973
K22649	map99973
K07743	map99973
K07744	map99973
K07745	map99973
K24380	map99973
K24397	map99973
K09777	map99973
K24648	map99973
K24724	map99973
K25826	map99973
K26435	map99973
K27805	map99973
K27806	map99973
K27811	map99973
K27812	map99973
K27893	map99973
K28084	map99973
K20815	map99974
K13926	map99974
K16634	map99974
K15025	map99974
K07570	map99974
K07571	map99974
K07572	map99974
K07576	map99974
K07577	map99974
K07578	map99974
K07579	map99974
K07580	map99974
K07581	map99974
K07585	map99974
K23048	map99974
K03668	map99975
K06891	map99975
K19411	map99975
K03545	map99975
K17247	map99975
K02380	map99975
K03187	map99975
K03188	map99975
K03189	map99975
K03190	map99975
K03192	map99975
K03664	map99975
K04653	map99975
K04654	map99975
K04655	map99975
K04656	map99975
K07388	map99975
K06191	map99975
K07391	map99975
K07392	map99975
K07394	map99975
K07395	map99975
K07396	map99975
K07397	map99975
K07398	map99975
K07399	map99975
K07400	map99975
K07401	map99975
K07402	map99975
K07403	map99975
K11208	map99975
K15367	map99975
K18984	map99975
K15368	map99975
K16511	map99975
K07443	map99976
K07445	map99976
K07449	map99976
K07450	map99976
K01146	map99976
K07453	map99976
K07454	map99976
K06993	map99976
K03630	map99976
K09760	map99976
K07457	map99976
K07459	map99976
K07460	map99976
K07461	map99976
K07463	map99976
K07465	map99976
K04096	map99976
K02086	map99976
K07467	map99976
K07357	map99976
K07358	map99976
K07470	map99976
K07472	map99976
K07474	map99976
K06909	map99976
K07476	map99976
K07477	map99976
K07478	map99976
K07479	map99976
K10762	map99976
K14060	map99976
K06919	map99976
K16782	map99976
K07505	map99976
K07500	map99976
K07501	map99976
K07480	map99976
K07481	map99976
K18320	map99976
K07482	map99976
K07483	map99976
K07484	map99976
K07485	map99976
K07486	map99976
K07487	map99976
K07488	map99976
K07489	map99976
K07491	map99976
K07492	map99976
K07493	map99976
K07494	map99976
K07495	map99976
K07496	map99976
K07497	map99976
K07498	map99976
K07499	map99976
K01152	map99976
K14059	map99976
K24551	map99976
K26611	map99979
K26612	map99979
K26613	map99979
K26614	map99979
K26615	map99979
K26616	map99979
K26617	map99979
K26618	map99979
K26619	map99979
K26620	map99979
K26621	map99979
K26622	map99979
K26623	map99979
K26624	map99979
K26625	map99979
K26626	map99979
K26627	map99979
K26630	map99979
K26631	map99979
K26632	map99979
K26633	map99979
K26635	map99979
K26636	map99979
K26637	map99979
K26638	map99979
K26639	map99979
K26640	map99979
K26641	map99979
K26642	map99979
K26643	map99979
K26645	map99979
K26647	map99979
K26650	map99979
K26651	map99979
K26652	map99979
K26653	map99979
K26654	map99979
K26655	map99979
K26656	map99979
K26657	map99979
K26658	map99979
K26659	map99979
K26660	map99979
K26661	map99979
K26662	map99979
K26663	map99979
K26664	map99979
K26665	map99979
K26666	map99979
K26667	map99979
K26668	map99979
K26669	map99979
K26670	map99979
K26684	map99979
K26685	map99979
K26686	map99979
K26687	map99979
K26688	map99979
K26692	map99979
K26693	map99979
K26696	map99979
K26697	map99979
K26698	map99979
K26699	map99979
K26700	map99979
K26701	map99979
K26702	map99979
K26703	map99979
K26704	map99979
K26705	map99979
K26706	map99979
K26707	map99979
K26709	map99979
K26710	map99979
K26712	map99979
K26713	map99979
K26714	map99979
K26717	map99979
K26718	map99979
K26720	map99979
K26722	map99979
K26723	map99979
K26724	map99979
K26725	map99979
K26726	map99979
K26727	map99979
K26819	map99979
K26820	map99979
K26821	map99979
K26822	map99979
K26823	map99979
K26824	map99979
K26825	map99979
K26826	map99979
K26827	map99979
K26828	map99979
K26829	map99979
K26830	map99979
K26831	map99979
K26832	map99979
K26833	map99979
K26834	map99979
K26835	map99979
K26836	map99979
K26837	map99979
K26838	map99979
K26839	map99979
K26840	map99979
K26841	map99979
K26842	map99979
K26843	map99979
K26845	map99979
K26844	map99979
K26846	map99979
K26848	map99979
K26849	map99979
K26850	map99979
K26851	map99979
K26852	map99979
K26853	map99979
K26854	map99979
K26855	map99979
K26856	map99979
K26857	map99979
K26860	map99979
K26861	map99979
K26862	map99979
K26863	map99979
K26864	map99979
K26865	map99979
K26866	map99979
K26867	map99979
K26868	map99979
K26869	map99979
K26871	map99979
K26872	map99979
K26873	map99979
K26874	map99979
K26875	map99979
K26876	map99979
K26877	map99979
K26878	map99979
K26879	map99979
K26880	map99979
K26881	map99979
K26882	map99979
K26883	map99979
K26884	map99979
K26885	map99979
K26886	map99979
K26887	map99979
K26888	map99979
K26889	map99979
K26890	map99979
K26891	map99979
K26892	map99979
K26893	map99979
K26894	map99979
K26895	map99979
K26896	map99979
K26897	map99979
K26898	map99979
K26899	map99979
K26900	map99979
K26901	map99979
K26902	map99979
K26903	map99979
K26904	map99979
K26905	map99979
K26906	map99979
K26907	map99979
K26908	map99979
K26909	map99979
K26910	map99979
K26914	map99979
K26915	map99979
K26916	map99979
K26917	map99979
K26918	map99979
K26919	map99979
K26920	map99979
K26921	map99979
K26922	map99979
K26923	map99979
K26924	map99979
K26925	map99979
K26926	map99979
K26927	map99979
K26928	map99979
K26929	map99979
K27002	map99979
K27003	map99979
K27004	map99979
K27005	map99979
K27006	map99979
K27007	map99979
K27009	map99979
K27010	map99979
K27011	map99979
K27012	map99979
K27014	map99979
K27015	map99979
K27016	map99979
K27017	map99979
K27018	map99979
K27019	map99979
K27021	map99979
K27022	map99979
K27023	map99979
K27024	map99979
K27025	map99979
K27026	map99979
K27027	map99979
K27028	map99979
K27029	map99979
K27030	map99979
K27031	map99979
K27032	map99979
K27033	map99979
K27034	map99979
K27035	map99979
K27036	map99979
K27037	map99979
K27038	map99979
K27039	map99979
K27040	map99979
K27046	map99979
K27048	map99979
K27049	map99979
K27050	map99979
K27051	map99979
K27052	map99979
K27054	map99979
K27055	map99979
K27056	map99979
K27057	map99979
