biosample_id,taxon,expr_sum
nmdc:bsm-11-gr59rt72,Chlorobiota,4963
nmdc:bsm-11-gr59rt72,Chloroflexota,797774
nmdc:bsm-11-gr59rt72,Chlorophyta,27305
nmdc:bsm-11-gr59rt72,Chordata,39066
nmdc:bsm-11-gr59rt72,Chrysiogenota,946
nmdc:bsm-11-gr59rt72,Chytridiomycota,6620
nmdc:bsm-11-gr59rt72,Ciliophora,17508
nmdc:bsm-11-gr59rt72,Cnidaria,4803
nmdc:bsm-11-gr59rt72,Coprothermobacterota,267
nmdc:bsm-11-gr59rt72,Cressdnaviricota,23
nmdc:bsm-11-gr59rt72,Cyanobacteriota,272719
nmdc:bsm-11-gr59rt72,Deferribacterota,2860
nmdc:bsm-11-gr59rt72,Deinococcota,29734
nmdc:bsm-11-gr59rt72,Dictyoglomota,1405
nmdc:bsm-11-gr59rt72,Duplornaviricota,4
nmdc:bsm-11-gr59rt72,Elusimicrobiota,3742
nmdc:bsm-11-gr59rt72,Euglenozoa,3518
nmdc:bsm-11-gr59rt72,Euryarchaeota,50037
nmdc:bsm-11-gr59rt72,Evosea,35133
nmdc:bsm-11-gr59rt72,Fibrobacterota,1643
nmdc:bsm-11-gr59rt72,Fornicata,73
nmdc:bsm-11-gr59rt72,Fusobacteriota,1024
nmdc:bsm-11-gr59rt72,Gemmatimonadota,96597
nmdc:bsm-11-gr59rt72,Haptophyta,3531
nmdc:bsm-11-gr59rt72,Heterolobosea,2656
nmdc:bsm-11-gr59rt72,Ignavibacteriota,12513
nmdc:bsm-11-gr59rt72,Kiritimatiellota,4128
nmdc:bsm-11-gr59rt72,Kitrinoviricota,242
nmdc:bsm-11-gr59rt72,Lenarviricota,26529
nmdc:bsm-11-gr59rt72,Lentisphaerota,2081
nmdc:bsm-11-gr59rt72,Microsporidia,48
nmdc:bsm-11-gr59rt72,Mollusca,10356
nmdc:bsm-11-gr59rt72,Mucoromycota,31803
nmdc:bsm-11-gr59rt72,Mycoplasmatota,2019
nmdc:bsm-11-gr59rt72,Myxococcota,393502
nmdc:bsm-11-gr59rt72,Nanoarchaeota,4
nmdc:bsm-11-gr59rt72,Negarnaviricota,3042
nmdc:bsm-11-gr59rt72,Nematoda,3553
nmdc:bsm-11-gr59rt72,Nitrososphaerota,65566
nmdc:bsm-11-gr59rt72,Nitrospinota,7143
nmdc:bsm-11-gr59rt72,Nitrospirota,110999
nmdc:bsm-11-gr59rt72,Nucleocytoviricota,764
nmdc:bsm-11-gr59rt72,Oomycota,5183
nmdc:bsm-11-gr59rt72,Parabasalia,444
nmdc:bsm-11-gr59rt72,Peploviricota,0
nmdc:bsm-11-gr59rt72,Perkinsozoa,1054
nmdc:bsm-11-gr59rt72,Pisuviricota,1443
nmdc:bsm-11-gr59rt72,Placozoa,2153
nmdc:bsm-11-gr59rt72,Planctomycetota,851905
nmdc:bsm-11-gr59rt72,Porifera,4111
nmdc:bsm-11-gr59rt72,Preplasmiviricota,95
nmdc:bsm-11-gr59rt72,Pseudomonadota,7027304
nmdc:bsm-11-gr59rt72,Retro-transcribing viruses,2
nmdc:bsm-11-gr59rt72,Rhodothermota,18647
nmdc:bsm-11-gr59rt72,Spirochaetota,12573
nmdc:bsm-11-gr59rt72,Streptophyta,23768
nmdc:bsm-11-gr59rt72,Synergistota,5216
nmdc:bsm-11-gr59rt72,Thermodesulfobacteriota,247830
nmdc:bsm-11-gr59rt72,Thermomicrobiota,21794
nmdc:bsm-11-gr59rt72,Thermoproteota,27451
nmdc:bsm-11-gr59rt72,Thermotogota,4728
nmdc:bsm-11-gr59rt72,Uroviricota,785
nmdc:bsm-11-gr59rt72,Verrucomicrobiota,476284
nmdc:bsm-11-gr59rt72,Zoopagomycota,5758
nmdc:bsm-11-gr59rt72,candidate division NC10,24258
nmdc:bsm-11-gr59rt72,candidate division Zixibacteria,3759
nmdc:bsm-11-gr59rt72,"dsDNA viruses, no RNA stage",1341
nmdc:bsm-11-gr59rt72,dsRNA viruses,12403
nmdc:bsm-11-gr59rt72,ssDNA viruses,1284
nmdc:bsm-11-gr59rt72,ssRNA (+) viruses,98882
nmdc:bsm-11-gr59rt72,ssRNA viruses,30980
nmdc:bsm-11-gr59rt72,unassigned viruses,4
nmdc:bsm-11-gr59rt72,unclassified Bacteria,12129
nmdc:bsm-11-gr59rt72,unclassified Eukaryota,10568
nmdc:bsm-11-gr59rt72,unclassified Viruses,3980
nmdc:bsm-11-gr59rt72,unclassified phages,2
nmdc:bsm-11-gr59rt72,unclassified virophages,34
nmdc:bsm-11-gr59rt72,unclassified viruses,2180
nmdc:bsm-11-hebdaz02,Acidobacteriota,2603763
nmdc:bsm-11-hebdaz02,Actinomycetota,4399029
nmdc:bsm-11-hebdaz02,Annelida,3332
nmdc:bsm-11-hebdaz02,Apicomplexa,6501
nmdc:bsm-11-hebdaz02,Aquificota,3176
nmdc:bsm-11-hebdaz02,Armatimonadota,88513
nmdc:bsm-11-hebdaz02,Arthropoda,12727
nmdc:bsm-11-hebdaz02,Ascomycota,34129
nmdc:bsm-11-hebdaz02,Atribacterota,813
nmdc:bsm-11-hebdaz02,Bacillariophyta,2840
nmdc:bsm-11-hebdaz02,Bacillota,193101
nmdc:bsm-11-hebdaz02,Bacteroidota,414567
nmdc:bsm-11-hebdaz02,Balneolota,5142
nmdc:bsm-11-hebdaz02,Basidiomycota,200824
nmdc:bsm-11-hebdaz02,Bdellovibrionota,8054
nmdc:bsm-11-hebdaz02,Blastocladiomycota,951
nmdc:bsm-11-hebdaz02,Caldisericota,316
nmdc:bsm-11-hebdaz02,Calditrichota,986
nmdc:bsm-11-hebdaz02,Campylobacterota,2474
nmdc:bsm-11-hebdaz02,Candidatus Absconditabacteria,12
nmdc:bsm-11-hebdaz02,Candidatus Aerophobetes,1223
nmdc:bsm-11-hebdaz02,Candidatus Aminicenantes,1387
nmdc:bsm-11-hebdaz02,Candidatus Bathyarchaeota,181
nmdc:bsm-11-hebdaz02,Candidatus Berkelbacteria,13
nmdc:bsm-11-hebdaz02,Candidatus Bipolaricaulota,118
nmdc:bsm-11-hebdaz02,Candidatus Calescamantes,543
nmdc:bsm-11-hebdaz02,Candidatus Cloacimonadota,175
nmdc:bsm-11-hebdaz02,Candidatus Cryosericota,288
nmdc:bsm-11-hebdaz02,Candidatus Diapherotrites,17
nmdc:bsm-11-hebdaz02,Candidatus Fervidibacteria,1146
nmdc:bsm-11-hebdaz02,Candidatus Gracilibacteria,18
nmdc:bsm-11-hebdaz02,Candidatus Hydrogenedentes,230
nmdc:bsm-11-hebdaz02,Candidatus Hydrothermae,11
nmdc:bsm-11-hebdaz02,Candidatus Korarchaeota,120
nmdc:bsm-11-hebdaz02,Candidatus Latescibacteria,868
nmdc:bsm-11-hebdaz02,Candidatus Lokiarchaeota,14
nmdc:bsm-11-hebdaz02,Candidatus Marinimicrobia,592
nmdc:bsm-11-hebdaz02,Candidatus Melainabacteria,976
nmdc:bsm-11-hebdaz02,Candidatus Micrarchaeota,31
nmdc:bsm-11-hebdaz02,Candidatus Microgenomates,2319
nmdc:bsm-11-hebdaz02,Candidatus Omnitrophota,4621
nmdc:bsm-11-hebdaz02,Candidatus Parcubacteria,3479
nmdc:bsm-11-hebdaz02,Candidatus Poribacteria,2607
nmdc:bsm-11-hebdaz02,Candidatus Saccharibacteria,667
nmdc:bsm-11-hebdaz02,Candidatus Sumerlaeota,972
nmdc:bsm-11-hebdaz02,Candidatus Thermoplasmatota,3822
nmdc:bsm-11-hebdaz02,Cercozoa,6
nmdc:bsm-11-hebdaz02,Chlamydiota,2187
nmdc:bsm-11-hebdaz02,Chlorobiota,2693
nmdc:bsm-11-hebdaz02,Chloroflexota,80521
nmdc:bsm-11-hebdaz02,Chlorophyta,21228
nmdc:bsm-11-hebdaz02,Chordata,65487
nmdc:bsm-11-hebdaz02,Chrysiogenota,542
nmdc:bsm-11-hebdaz02,Chytridiomycota,4416
nmdc:bsm-11-hebdaz02,Ciliophora,4839
nmdc:bsm-11-hebdaz02,Cnidaria,2084
nmdc:bsm-11-hebdaz02,Coprothermobacterota,271
nmdc:bsm-11-hebdaz02,Cyanobacteriota,90379
nmdc:bsm-11-hebdaz02,Deferribacterota,1586
nmdc:bsm-11-hebdaz02,Deinococcota,12223
nmdc:bsm-11-hebdaz02,Dictyoglomota,989
nmdc:bsm-11-hebdaz02,Duplornaviricota,17
nmdc:bsm-11-hebdaz02,Elusimicrobiota,2895
nmdc:bsm-11-hebdaz02,Euglenozoa,1530
nmdc:bsm-11-hebdaz02,Euryarchaeota,12446
nmdc:bsm-11-hebdaz02,Evosea,14373
nmdc:bsm-11-hebdaz02,Fibrobacterota,1063
nmdc:bsm-11-hebdaz02,Fornicata,21
nmdc:bsm-11-hebdaz02,Fusobacteriota,586
nmdc:bsm-11-hebdaz02,Gemmatimonadota,44140
nmdc:bsm-11-hebdaz02,Haptophyta,1502
nmdc:bsm-11-hebdaz02,Heterolobosea,1414
nmdc:bsm-11-hebdaz02,Ignavibacteriota,8491
nmdc:bsm-11-hebdaz02,Kiritimatiellota,2070
nmdc:bsm-11-hebdaz02,Kitrinoviricota,533
nmdc:bsm-11-hebdaz02,Lenarviricota,2050
nmdc:bsm-11-hebdaz02,Lentisphaerota,969
nmdc:bsm-11-hebdaz02,Microsporidia,40
nmdc:bsm-11-hebdaz02,Mollusca,2457
nmdc:bsm-11-hebdaz02,Mucoromycota,13530
nmdc:bsm-11-hebdaz02,Mycoplasmatota,587
nmdc:bsm-11-hebdaz02,Myxococcota,299666
nmdc:bsm-11-hebdaz02,Negarnaviricota,8
nmdc:bsm-11-hebdaz02,Nematoda,4768
nmdc:bsm-11-hebdaz02,Nitrososphaerota,4137
nmdc:bsm-11-hebdaz02,Nitrospinota,1667
nmdc:bsm-11-hebdaz02,Nitrospirota,30770
nmdc:bsm-11-hebdaz02,Nucleocytoviricota,87
nmdc:bsm-11-hebdaz02,Oomycota,7479
nmdc:bsm-11-hebdaz02,Parabasalia,187
nmdc:bsm-11-hebdaz02,Peploviricota,0
nmdc:bsm-11-hebdaz02,Perkinsozoa,1788
nmdc:bsm-11-hebdaz02,Pisuviricota,2686
nmdc:bsm-11-hebdaz02,Placozoa,622
nmdc:bsm-11-hebdaz02,Planctomycetota,384890
nmdc:bsm-11-hebdaz02,Porifera,1392
nmdc:bsm-11-hebdaz02,Preplasmiviricota,10
nmdc:bsm-11-hebdaz02,Pseudomonadota,3931345
nmdc:bsm-11-hebdaz02,RNA viruses,20
nmdc:bsm-11-hebdaz02,Rhodothermota,9779
nmdc:bsm-11-hebdaz02,Spirochaetota,84890
nmdc:bsm-11-hebdaz02,Streptophyta,13182
nmdc:bsm-11-hebdaz02,Synergistota,2807
nmdc:bsm-11-hebdaz02,Thermodesulfobacteriota,107806
nmdc:bsm-11-hebdaz02,Thermomicrobiota,8005
nmdc:bsm-11-hebdaz02,Thermoproteota,1933
nmdc:bsm-11-hebdaz02,Thermotogota,3515
nmdc:bsm-11-hebdaz02,Uroviricota,1878
nmdc:bsm-11-hebdaz02,Verrucomicrobiota,253897
nmdc:bsm-11-hebdaz02,Zoopagomycota,2520
nmdc:bsm-11-hebdaz02,candidate division NC10,7718
nmdc:bsm-11-hebdaz02,candidate division Zixibacteria,945
nmdc:bsm-11-hebdaz02,"dsDNA viruses, no RNA stage",1841
nmdc:bsm-11-hebdaz02,dsRNA viruses,1055
nmdc:bsm-11-hebdaz02,ssDNA viruses,267
nmdc:bsm-11-hebdaz02,ssRNA (+) viruses,56643
nmdc:bsm-11-hebdaz02,ssRNA viruses,32588
nmdc:bsm-11-hebdaz02,unclassified Bacteria,5963
nmdc:bsm-11-hebdaz02,unclassified Eukaryota,15610
nmdc:bsm-11-hebdaz02,unclassified Viruses,9481
nmdc:bsm-11-hebdaz02,unclassified phages,37
nmdc:bsm-11-hebdaz02,unclassified virophages,4
nmdc:bsm-11-hebdaz02,unclassified viruses,3453
nmdc:bsm-11-ncyddq48,Acidobacteriota,1246883
nmdc:bsm-11-ncyddq48,Actinomycetota,832564
nmdc:bsm-11-ncyddq48,Annelida,1556
nmdc:bsm-11-ncyddq48,Apicomplexa,3240
nmdc:bsm-11-ncyddq48,Aquificota,1005
nmdc:bsm-11-ncyddq48,Armatimonadota,36323
nmdc:bsm-11-ncyddq48,Arthropoda,4139
nmdc:bsm-11-ncyddq48,Ascomycota,26251
nmdc:bsm-11-ncyddq48,Atribacterota,200
nmdc:bsm-11-ncyddq48,Bacillariophyta,756
nmdc:bsm-11-ncyddq48,Bacillota,93818
nmdc:bsm-11-ncyddq48,Bacteroidota,126184
nmdc:bsm-11-ncyddq48,Balneolota,1411
nmdc:bsm-11-ncyddq48,Basidiomycota,165587
nmdc:bsm-11-ncyddq48,Bdellovibrionota,3951
nmdc:bsm-11-ncyddq48,Blastocladiomycota,392
nmdc:bsm-11-ncyddq48,Caldisericota,141
nmdc:bsm-11-ncyddq48,Calditrichota,201
nmdc:bsm-11-ncyddq48,Campylobacterota,949
nmdc:bsm-11-ncyddq48,Candidatus Aerophobetes,379
nmdc:bsm-11-ncyddq48,Candidatus Aminicenantes,368
nmdc:bsm-11-ncyddq48,Candidatus Bathyarchaeota,42
nmdc:bsm-11-ncyddq48,Candidatus Berkelbacteria,22
nmdc:bsm-11-ncyddq48,Candidatus Bipolaricaulota,12
nmdc:bsm-11-ncyddq48,Candidatus Calescamantes,196
nmdc:bsm-11-ncyddq48,Candidatus Cloacimonadota,86
nmdc:bsm-11-ncyddq48,Candidatus Cryosericota,40
nmdc:bsm-11-ncyddq48,Candidatus Diapherotrites,30
nmdc:bsm-11-ncyddq48,Candidatus Fervidibacteria,452
nmdc:bsm-11-ncyddq48,Candidatus Gracilibacteria,29
nmdc:bsm-11-ncyddq48,Candidatus Hydrogenedentes,91
nmdc:bsm-11-ncyddq48,Candidatus Korarchaeota,28
nmdc:bsm-11-ncyddq48,Candidatus Latescibacteria,318
nmdc:bsm-11-ncyddq48,Candidatus Lokiarchaeota,8
nmdc:bsm-11-ncyddq48,Candidatus Marinimicrobia,231
nmdc:bsm-11-ncyddq48,Candidatus Melainabacteria,504
nmdc:bsm-11-ncyddq48,Candidatus Microgenomates,912
nmdc:bsm-11-ncyddq48,Candidatus Omnitrophota,2286
nmdc:bsm-11-ncyddq48,Candidatus Parcubacteria,801
nmdc:bsm-11-ncyddq48,Candidatus Poribacteria,564
nmdc:bsm-11-ncyddq48,Candidatus Saccharibacteria,331
nmdc:bsm-11-ncyddq48,Candidatus Sumerlaeota,266
nmdc:bsm-11-ncyddq48,Candidatus Thermoplasmatota,153
nmdc:bsm-11-ncyddq48,Cercozoa,3
nmdc:bsm-11-ncyddq48,Chlamydiota,1061
nmdc:bsm-11-ncyddq48,Chlorobiota,869
nmdc:bsm-11-ncyddq48,Chloroflexota,23632
nmdc:bsm-11-ncyddq48,Chlorophyta,12101
nmdc:bsm-11-ncyddq48,Chordata,3602
nmdc:bsm-11-ncyddq48,Chrysiogenota,124
nmdc:bsm-11-ncyddq48,Chytridiomycota,2232
nmdc:bsm-11-ncyddq48,Ciliophora,2164
nmdc:bsm-11-ncyddq48,Cnidaria,1202
nmdc:bsm-11-ncyddq48,Coprothermobacterota,75
nmdc:bsm-11-ncyddq48,Cressdnaviricota,85
nmdc:bsm-11-ncyddq48,Cyanobacteriota,47583
nmdc:bsm-11-ncyddq48,Deferribacterota,425
nmdc:bsm-11-ncyddq48,Deinococcota,5740
nmdc:bsm-11-ncyddq48,Dictyoglomota,84
nmdc:bsm-11-ncyddq48,Duplornaviricota,4
nmdc:bsm-11-ncyddq48,Elusimicrobiota,1546
nmdc:bsm-11-ncyddq48,Euglenozoa,574
nmdc:bsm-11-ncyddq48,Euryarchaeota,7721
nmdc:bsm-11-ncyddq48,Evosea,5025
nmdc:bsm-11-ncyddq48,Fibrobacterota,307
nmdc:bsm-11-ncyddq48,Fusobacteriota,212
nmdc:bsm-11-ncyddq48,Gemmatimonadota,10909
nmdc:bsm-11-ncyddq48,Haptophyta,707
nmdc:bsm-11-ncyddq48,Heterolobosea,669
nmdc:bsm-11-ncyddq48,Ignavibacteriota,1019
nmdc:bsm-11-ncyddq48,Kiritimatiellota,562
nmdc:bsm-11-ncyddq48,Kitrinoviricota,3935
nmdc:bsm-11-ncyddq48,Lenarviricota,2209
nmdc:bsm-11-ncyddq48,Lentisphaerota,353
nmdc:bsm-11-ncyddq48,Microsporidia,29
nmdc:bsm-11-ncyddq48,Mollusca,658
nmdc:bsm-11-ncyddq48,Mucoromycota,6781
nmdc:bsm-11-ncyddq48,Mycoplasmatota,289
nmdc:bsm-11-ncyddq48,Myxococcota,129229
nmdc:bsm-11-ncyddq48,Nematoda,2327
nmdc:bsm-11-ncyddq48,Nitrososphaerota,2242
nmdc:bsm-11-ncyddq48,Nitrospinota,400
nmdc:bsm-11-ncyddq48,Nitrospirota,8291
nmdc:bsm-11-ncyddq48,Nucleocytoviricota,7
nmdc:bsm-11-ncyddq48,Oomycota,2161
nmdc:bsm-11-ncyddq48,Parabasalia,71
nmdc:bsm-11-ncyddq48,Peploviricota,0
nmdc:bsm-11-ncyddq48,Perkinsozoa,707
nmdc:bsm-11-ncyddq48,Pisuviricota,5550
nmdc:bsm-11-ncyddq48,Placozoa,191
nmdc:bsm-11-ncyddq48,Planctomycetota,205206
nmdc:bsm-11-ncyddq48,Porifera,483
nmdc:bsm-11-ncyddq48,Preplasmiviricota,10
nmdc:bsm-11-ncyddq48,Pseudomonadota,2104076
nmdc:bsm-11-ncyddq48,RNA viruses,18
nmdc:bsm-11-ncyddq48,Rhodothermota,4659
nmdc:bsm-11-ncyddq48,Spirochaetota,2210
nmdc:bsm-11-ncyddq48,Streptophyta,5139
nmdc:bsm-11-ncyddq48,Synergistota,740
nmdc:bsm-11-ncyddq48,Thermodesulfobacteriota,28496
nmdc:bsm-11-ncyddq48,Thermomicrobiota,1515
nmdc:bsm-11-ncyddq48,Thermoproteota,284
nmdc:bsm-11-ncyddq48,Thermotogota,1549
nmdc:bsm-11-ncyddq48,Uroviricota,1122
nmdc:bsm-11-ncyddq48,Verrucomicrobiota,241652
nmdc:bsm-11-ncyddq48,Zoopagomycota,830
nmdc:bsm-11-ncyddq48,candidate division NC10,1141
nmdc:bsm-11-ncyddq48,candidate division Zixibacteria,364
nmdc:bsm-11-ncyddq48,"dsDNA viruses, no RNA stage",1678
nmdc:bsm-11-ncyddq48,dsRNA,4
nmdc:bsm-11-ncyddq48,dsRNA viruses,2031
nmdc:bsm-11-ncyddq48,ssDNA viruses,655
nmdc:bsm-11-ncyddq48,ssRNA (+) viruses,111630
nmdc:bsm-11-ncyddq48,ssRNA viruses,34483
nmdc:bsm-11-ncyddq48,unclassified Bacteria,1928
nmdc:bsm-11-ncyddq48,unclassified Eukaryota,4081
nmdc:bsm-11-ncyddq48,unclassified Viruses,10351
nmdc:bsm-11-ncyddq48,unclassified phages,28
nmdc:bsm-11-ncyddq48,unclassified viruses,3979
nmdc:bsm-11-nq2tfm26,Acidobacteriota,2770841
nmdc:bsm-11-nq2tfm26,Actinomycetota,1609637
nmdc:bsm-11-nq2tfm26,Annelida,5725
nmdc:bsm-11-nq2tfm26,Apicomplexa,3758
nmdc:bsm-11-nq2tfm26,Aquificota,5577
nmdc:bsm-11-nq2tfm26,Armatimonadota,33710
nmdc:bsm-11-nq2tfm26,Arthropoda,7204
nmdc:bsm-11-nq2tfm26,Ascomycota,20493
nmdc:bsm-11-nq2tfm26,Atribacterota,1225
nmdc:bsm-11-nq2tfm26,Bacillariophyta,1639
nmdc:bsm-11-nq2tfm26,Bacillota,238261
nmdc:bsm-11-nq2tfm26,Bacteroidota,137054
nmdc:bsm-11-nq2tfm26,Balneolota,4345
nmdc:bsm-11-nq2tfm26,Basidiomycota,55839
nmdc:bsm-11-nq2tfm26,Bdellovibrionota,6938
nmdc:bsm-11-nq2tfm26,Blastocladiomycota,474
nmdc:bsm-11-nq2tfm26,Caldisericota,186
nmdc:bsm-11-nq2tfm26,Calditrichota,1257
nmdc:bsm-11-nq2tfm26,Campylobacterota,2720
nmdc:bsm-11-nq2tfm26,Candidatus Absconditabacteria,5
nmdc:bsm-11-nq2tfm26,Candidatus Aerophobetes,921
nmdc:bsm-11-nq2tfm26,Candidatus Aminicenantes,4438
nmdc:bsm-11-nq2tfm26,Candidatus Bathyarchaeota,480
nmdc:bsm-11-nq2tfm26,Candidatus Berkelbacteria,21
nmdc:bsm-11-nq2tfm26,Candidatus Bipolaricaulota,62
nmdc:bsm-11-nq2tfm26,Candidatus Calescamantes,771
nmdc:bsm-11-nq2tfm26,Candidatus Cloacimonadota,239
nmdc:bsm-11-nq2tfm26,Candidatus Cryosericota,283
nmdc:bsm-11-nq2tfm26,Candidatus Diapherotrites,58
nmdc:bsm-11-nq2tfm26,Candidatus Fervidibacteria,3119
nmdc:bsm-11-nq2tfm26,Candidatus Gracilibacteria,122
nmdc:bsm-11-nq2tfm26,Candidatus Hydrogenedentes,923
nmdc:bsm-11-nq2tfm26,Candidatus Hydrothermae,6
nmdc:bsm-11-nq2tfm26,Candidatus Korarchaeota,182
nmdc:bsm-11-nq2tfm26,Candidatus Latescibacteria,1042
nmdc:bsm-11-nq2tfm26,Candidatus Lokiarchaeota,18
nmdc:bsm-11-nq2tfm26,Candidatus Marinimicrobia,1222
nmdc:bsm-11-nq2tfm26,Candidatus Melainabacteria,830
nmdc:bsm-11-nq2tfm26,Candidatus Micrarchaeota,129
nmdc:bsm-11-nq2tfm26,Candidatus Microgenomates,925
nmdc:bsm-11-nq2tfm26,Candidatus Omnitrophota,2688
nmdc:bsm-11-nq2tfm26,Candidatus Parcubacteria,1652
nmdc:bsm-11-nq2tfm26,Candidatus Poribacteria,5773
nmdc:bsm-11-nq2tfm26,Candidatus Saccharibacteria,133
nmdc:bsm-11-nq2tfm26,Candidatus Sumerlaeota,1305
nmdc:bsm-11-nq2tfm26,Candidatus Thermoplasmatota,4671
nmdc:bsm-11-nq2tfm26,Chlamydiota,2777
nmdc:bsm-11-nq2tfm26,Chlorobiota,19468
nmdc:bsm-11-nq2tfm26,Chloroflexota,260580
nmdc:bsm-11-nq2tfm26,Chlorophyta,19744
nmdc:bsm-11-nq2tfm26,Chordata,4627
nmdc:bsm-11-nq2tfm26,Chrysiogenota,523
nmdc:bsm-11-nq2tfm26,Chytridiomycota,3072
nmdc:bsm-11-nq2tfm26,Ciliophora,1286
nmdc:bsm-11-nq2tfm26,Cnidaria,2055
nmdc:bsm-11-nq2tfm26,Coprothermobacterota,54
nmdc:bsm-11-nq2tfm26,Cyanobacteriota,109941
nmdc:bsm-11-nq2tfm26,Deferribacterota,1246
nmdc:bsm-11-nq2tfm26,Deinococcota,14514
nmdc:bsm-11-nq2tfm26,Dictyoglomota,485
nmdc:bsm-11-nq2tfm26,Elusimicrobiota,3200
nmdc:bsm-11-nq2tfm26,Euglenozoa,1659
nmdc:bsm-11-nq2tfm26,Euryarchaeota,43013
nmdc:bsm-11-nq2tfm26,Evosea,11796
nmdc:bsm-11-nq2tfm26,Fibrobacterota,715
nmdc:bsm-11-nq2tfm26,Fornicata,13
nmdc:bsm-11-nq2tfm26,Fusobacteriota,513
nmdc:bsm-11-nq2tfm26,Gemmatimonadota,51642
nmdc:bsm-11-nq2tfm26,Haptophyta,979
nmdc:bsm-11-nq2tfm26,Heterolobosea,871
nmdc:bsm-11-nq2tfm26,Ignavibacteriota,6500
nmdc:bsm-11-nq2tfm26,Kiritimatiellota,1324
nmdc:bsm-11-nq2tfm26,Kitrinoviricota,237
nmdc:bsm-11-nq2tfm26,Lenarviricota,3624
nmdc:bsm-11-nq2tfm26,Lentisphaerota,1014
nmdc:bsm-11-nq2tfm26,Microsporidia,11
nmdc:bsm-11-nq2tfm26,Mollusca,2538
nmdc:bsm-11-nq2tfm26,Mucoromycota,10385
nmdc:bsm-11-nq2tfm26,Mycoplasmatota,325
nmdc:bsm-11-nq2tfm26,Myxococcota,207234
nmdc:bsm-11-nq2tfm26,Negarnaviricota,363
nmdc:bsm-11-nq2tfm26,Nematoda,2223
nmdc:bsm-11-nq2tfm26,Nitrososphaerota,57642
nmdc:bsm-11-nq2tfm26,Nitrospinota,2574
nmdc:bsm-11-nq2tfm26,Nitrospirota,48898
nmdc:bsm-11-nq2tfm26,Nucleocytoviricota,68
nmdc:bsm-11-nq2tfm26,Oomycota,1252
nmdc:bsm-11-nq2tfm26,Parabasalia,179
nmdc:bsm-11-nq2tfm26,Perkinsozoa,235
nmdc:bsm-11-nq2tfm26,Pisuviricota,412
nmdc:bsm-11-nq2tfm26,Placozoa,483
nmdc:bsm-11-nq2tfm26,Planctomycetota,915941
nmdc:bsm-11-nq2tfm26,Porifera,2384
nmdc:bsm-11-nq2tfm26,Preplasmiviricota,4
nmdc:bsm-11-nq2tfm26,Pseudomonadota,5139998
nmdc:bsm-11-nq2tfm26,RNA viruses,3
nmdc:bsm-11-nq2tfm26,Rhodothermota,8724
nmdc:bsm-11-nq2tfm26,Spirochaetota,6597
nmdc:bsm-11-nq2tfm26,Streptophyta,9096
nmdc:bsm-11-nq2tfm26,Synergistota,2049
nmdc:bsm-11-nq2tfm26,Thermodesulfobacteriota,113493
nmdc:bsm-11-nq2tfm26,Thermomicrobiota,10420
nmdc:bsm-11-nq2tfm26,Thermoproteota,2920
nmdc:bsm-11-nq2tfm26,Thermotogota,2190
nmdc:bsm-11-nq2tfm26,Uroviricota,739
nmdc:bsm-11-nq2tfm26,Verrucomicrobiota,233687
nmdc:bsm-11-nq2tfm26,Zoopagomycota,1468
nmdc:bsm-11-nq2tfm26,candidate division NC10,13078
nmdc:bsm-11-nq2tfm26,candidate division Zixibacteria,1321
nmdc:bsm-11-nq2tfm26,"dsDNA viruses, no RNA stage",900
nmdc:bsm-11-nq2tfm26,dsRNA viruses,5330
nmdc:bsm-11-nq2tfm26,ssDNA viruses,42
nmdc:bsm-11-nq2tfm26,ssRNA (+) viruses,66494
nmdc:bsm-11-nq2tfm26,ssRNA viruses,13891
nmdc:bsm-11-nq2tfm26,unclassified Bacteria,5600
nmdc:bsm-11-nq2tfm26,unclassified Eukaryota,6400
nmdc:bsm-11-nq2tfm26,unclassified Viruses,8057
nmdc:bsm-11-nq2tfm26,unclassified phages,21
nmdc:bsm-11-nq2tfm26,unclassified virophages,7
nmdc:bsm-11-nq2tfm26,unclassified viruses,3261
nmdc:bsm-11-ssfs1051,Acidobacteriota,1742634
nmdc:bsm-11-ssfs1051,Actinomycetota,1298075
nmdc:bsm-11-ssfs1051,Annelida,2808
nmdc:bsm-11-ssfs1051,Apicomplexa,3308
nmdc:bsm-11-ssfs1051,Aquificota,2274
nmdc:bsm-11-ssfs1051,Armatimonadota,41993
nmdc:bsm-11-ssfs1051,Arthropoda,8316
nmdc:bsm-11-ssfs1051,Ascomycota,27832
nmdc:bsm-11-ssfs1051,Atribacterota,607
nmdc:bsm-11-ssfs1051,Bacillariophyta,783
nmdc:bsm-11-ssfs1051,Bacillota,159022
nmdc:bsm-11-ssfs1051,Bacteroidota,123537
nmdc:bsm-11-ssfs1051,Balneolota,3064
nmdc:bsm-11-ssfs1051,Basidiomycota,75022
nmdc:bsm-11-ssfs1051,Bdellovibrionota,5632
nmdc:bsm-11-ssfs1051,Blastocladiomycota,586
nmdc:bsm-11-ssfs1051,Caldisericota,255
nmdc:bsm-11-ssfs1051,Calditrichota,600
nmdc:bsm-11-ssfs1051,Campylobacterota,1814
nmdc:bsm-11-ssfs1051,Candidatus Absconditabacteria,24
nmdc:bsm-11-ssfs1051,Candidatus Aerophobetes,1298
nmdc:bsm-11-ssfs1051,Candidatus Aminicenantes,1072
nmdc:bsm-11-ssfs1051,Candidatus Bathyarchaeota,106
